price,mrp,discount_percent,rating,review_count,fraud
4451,7825,43.11,4.3,12805,0
4711,11737,59.86,4.9,10220,0
10331,16855,38.7,2.5,4674,0
4176,4744,11.96,3.2,12772,0
1812,7177,74.75,3.9,19994,0
2246,3134,28.33,3.7,17867,0
1111,5430,79.54,2.6,14771,0
3814,5469,30.26,2.1,19163,0
1575,1715,8.11,2.3,7820,0
5033,10316,51.21,2.2,18737,0
2648,3639,27.23,2.6,158,0
1608,1785,9.86,4.5,10040,0
5500,16537,66.74,2.2,19479,0
10468,15383,31.94,2.7,2878,0
2212,4067,45.61,2.8,10789,0
8844,11862,25.44,1.7,14287,0
4017,6811,41.01,4.4,11422,0
686,3346,79.48,3.8,12893,0
10127,11268,10.12,1.8,5236,0
5745,17827,67.77,3.3,13237,0
1752,15593,88.76,2.4,13433,1
4717,12948,63.56,3.1,381,0
12520,15912,21.31,3.2,5725,0
3797,11941,68.2,2.4,15895,0
1228,5142,76.1,2.7,15000,0
13219,16260,18.7,4.6,16023,0
1292,7366,82.45,4.2,630,0
4025,8293,51.46,1.9,18606,0
8748,17245,49.27,2.7,16029,0
6385,8088,21.05,2.7,400,0
764,1033,25.95,3.3,12781,0
6792,13121,48.23,1.9,8269,0
16269,18077,10.0,4.2,11350,0
4791,6091,21.34,2.6,11876,0
17150,18159,5.55,4.2,10450,0
9196,18619,50.61,2.7,12316,0
3095,3878,20.18,2.0,15365,0
6731,17038,60.49,2.7,12613,0
1629,9028,81.95,2.4,15071,1
2289,4565,49.84,3.1,17341,0
1869,7982,76.58,3.0,15799,0
3551,6846,48.12,3.5,4939,0
3943,16885,76.65,2.5,11190,0
1853,6791,72.71,4.9,7193,0
11317,19122,40.82,5.0,16086,0
9609,19357,50.36,3.3,2087,0
10523,15500,32.11,2.0,14936,0
3189,13488,76.36,1.7,120,0
15118,17148,11.84,3.9,9000,0
3826,5214,26.62,2.0,5477,0
8244,11925,30.86,4.6,17420,0
7113,17818,60.07,3.9,197,0
6298,8891,29.16,4.9,9926,0
6569,8153,19.43,2.3,3672,0
2635,5072,48.04,1.9,14485,0
3496,6174,43.37,1.7,2953,0
907,5245,82.69,3.6,7989,0
7227,18271,60.44,3.1,4811,0
11607,16890,31.27,1.7,2346,0
2343,4789,51.07,1.6,9710,0
2718,10529,74.18,2.3,17938,0
16057,18816,14.66,2.9,1380,0
297,2286,86.99,2.8,4047,1
13952,16665,16.28,4.7,11558,0
4324,5426,20.3,2.6,6082,0
2161,3126,30.85,2.4,2963,0
9905,15979,38.01,1.6,11786,0
631,1078,41.44,4.9,5623,0
890,2015,55.81,2.3,3178,0
835,6503,87.16,2.2,9063,1
2935,18909,84.47,1.7,10261,1
7426,9696,23.41,2.1,19561,0
1883,6881,72.63,4.7,9580,0
1297,1483,12.52,4.1,5566,0
847,5525,84.65,3.9,17949,0
13217,16387,19.34,2.1,2923,0
9173,16723,45.14,3.0,3371,0
6482,8605,24.67,3.7,7941,0
1427,9955,85.66,3.6,19432,0
2085,2397,12.98,4.4,889,0
6695,8412,20.4,3.8,9216,0
1534,1628,5.76,4.2,19856,0
2566,11592,77.86,4.4,15984,0
5655,15866,64.35,3.0,7893,0
5865,10798,45.68,2.9,19296,0
230,2024,88.63,2.6,1765,1
14913,17949,16.91,2.6,2904,0
8916,16940,47.37,3.4,19083,0
1373,8161,83.17,4.8,14484,0
3562,12879,72.34,4.2,1604,0
2912,3476,16.2,3.3,9744,0
2186,2624,16.67,1.6,9678,0
8434,19248,56.18,4.6,10703,0
6781,15511,56.28,4.6,4125,0
4563,9273,50.78,4.0,8451,0
11049,13682,19.24,3.3,8373,0
6696,8167,18.01,2.1,8553,0
1064,2849,62.64,4.2,18315,0
1496,6513,77.03,2.7,6886,0
1122,3129,64.11,2.5,15873,0
719,4029,82.13,3.4,16807,0
11476,12513,8.29,2.6,16816,0
3078,17923,82.82,2.7,15950,1
6111,13149,53.52,3.5,7150,0
6670,17094,60.98,2.8,18532,0
7838,13365,41.35,4.4,9353,0
10375,12828,19.12,2.3,3561,0
6950,13935,50.12,2.2,14523,0
7229,17176,57.91,3.6,4451,0
12040,13346,9.79,5.0,398,0
4285,7716,44.46,1.9,19394,0
9443,18442,48.79,2.2,13241,0
4603,15189,69.69,4.9,17411,0
14964,19613,23.7,4.0,2383,0
7596,15597,51.3,4.0,19619,0
1039,5797,82.07,4.9,5255,0
7911,14825,46.63,3.2,14862,0
3406,3932,13.36,2.5,12303,0
4108,8858,53.61,1.8,19944,0
3946,13375,70.5,1.6,9814,0
4506,8018,43.8,2.8,14864,0
3828,10222,62.55,4.4,10148,0
1246,10947,88.61,2.8,19184,1
2214,9069,75.59,4.0,15101,0
8227,8985,8.43,2.5,9656,0
3548,5310,33.17,2.4,9511,0
3295,9198,64.17,3.7,6960,0
7438,15091,50.71,3.7,6296,0
1710,6040,71.68,1.5,15605,0
13155,16919,22.25,2.7,2198,0
4731,10679,55.69,4.8,4960,0
12078,16133,25.13,4.3,16134,0
5908,17912,67.02,4.9,5962,0
5112,10880,53.01,2.5,10538,0
4912,6718,26.87,3.9,7729,0
2460,8817,72.1,4.4,12118,0
11697,19784,40.87,4.0,10684,0
2303,5224,55.91,2.4,12805,0
1609,3998,59.74,4.6,1322,0
1329,6661,80.04,4.2,17741,0
5259,7655,31.29,4.4,5730,0
4943,8362,40.88,1.8,12365,0
4580,16073,71.5,3.5,15495,0
12883,17196,25.08,4.7,18707,0
2256,7836,71.21,4.1,10367,0
2517,3908,35.57,3.8,6942,0
6485,12523,48.21,4.8,6158,0
1080,4541,76.21,3.8,8569,0
7807,15003,47.96,1.9,6566,0
6502,10689,39.17,4.4,9544,0
5427,6806,20.25,4.9,2485,0
11262,12017,6.28,4.7,14375,0
2725,3042,10.41,2.9,3094,0
6500,11717,44.52,2.5,17712,0
2236,6190,63.87,3.0,15759,0
1639,2725,39.82,2.6,14633,0
13427,19842,32.33,4.5,17093,0
1192,8317,85.67,4.7,7719,0
12416,13304,6.67,2.0,8092,0
8953,17781,49.64,2.8,19326,0
6805,8219,17.2,3.0,7402,0
777,3145,75.28,1.7,10957,0
4768,15020,68.25,2.5,6805,0
2497,10924,77.13,4.7,5381,0
4855,14964,67.55,4.1,8230,0
2208,6610,66.58,4.4,79,0
1171,5146,77.23,2.6,13887,0
1206,1617,25.38,2.3,4438,0
4593,7589,39.47,4.3,17203,0
5914,6510,9.15,3.0,9853,0
17279,18901,8.58,1.9,14521,0
1669,5359,68.85,4.3,17014,0
2645,10599,75.04,4.8,9325,0
8626,12752,32.35,4.4,14921,0
10855,17002,36.15,4.0,11328,0
15277,16271,6.1,3.6,12780,0
2010,14123,85.76,2.6,8399,1
1744,1890,7.69,3.5,2389,0
5133,12192,57.9,4.7,19359,0
6619,8731,24.19,2.1,19423,0
14536,15522,6.35,2.0,16523,0
2058,14640,85.94,4.0,7060,0
2754,9462,70.89,3.8,807,0
8184,10415,21.41,3.1,17595,0
1889,5207,63.72,2.9,19985,0
2979,3595,17.12,3.4,17593,0
3724,3977,6.35,3.7,18017,0
5288,12644,58.17,3.0,19813,0
3191,7264,56.07,2.2,8805,0
6436,8556,24.78,3.7,16149,0
1303,11988,89.13,2.5,4019,1
4226,8390,49.63,2.3,62,0
9730,17545,44.54,2.5,3227,0
2884,14170,79.64,3.5,15432,0
8124,11402,28.75,2.1,13591,0
9655,10877,11.23,3.6,17185,0
3161,8772,63.96,2.9,5549,0
1543,8882,82.62,2.6,16196,1
4246,14752,71.21,3.6,15372,0
6933,9330,25.68,3.5,16465,0
2352,4367,46.13,3.1,6043,0
1656,2206,24.89,2.2,9334,0
3865,4730,18.27,2.1,18295,0
10798,15800,31.65,3.2,19901,0
10967,11666,5.99,4.1,6987,0
9941,17427,42.95,3.4,7130,0
13732,19598,29.93,1.8,9233,0
8842,17276,48.82,2.1,14803,0
4701,16516,71.53,2.7,15860,0
15411,17458,11.72,3.7,12473,0
231,1439,83.89,1.6,15962,1
2203,4422,50.17,3.2,1040,0
3190,6916,53.87,2.3,14333,0
3103,3546,12.48,1.7,7105,0
3472,13484,74.24,2.5,14393,0
12508,14277,12.39,4.6,9195,0
1170,3531,66.86,2.2,13187,0
5836,11573,49.57,4.5,3374,0
792,3328,76.18,4.1,17773,0
1543,2714,43.14,4.6,10342,0
1438,9447,84.77,4.5,5294,0
2557,5697,55.12,2.8,8001,0
6601,9562,30.96,2.6,12769,0
1222,1293,5.47,4.4,12141,0
418,1259,66.73,2.4,12137,0
4413,15484,71.5,3.8,3757,0
3623,7977,54.58,3.4,2142,0
343,2565,86.62,4.3,18698,0
6927,13648,49.24,4.1,2374,0
7838,17307,54.71,4.3,19925,0
4250,10617,59.96,3.7,2128,0
750,5389,86.07,2.7,8250,1
4504,7218,37.6,3.6,9710,0
5788,8111,28.64,3.4,9719,0
8045,10588,24.01,2.7,8265,0
6785,17597,61.44,2.0,3203,0
215,1638,86.82,3.1,17349,0
3743,5372,30.32,1.9,18071,0
1862,16742,88.88,3.0,18893,0
6793,16908,59.82,3.2,166,0
4350,11499,62.17,3.5,19397,0
4426,14367,69.19,3.8,1551,0
13925,17254,19.29,1.6,9105,0
1016,9826,89.66,1.5,10875,1
987,2358,58.11,2.1,6770,0
3670,17922,79.52,4.6,4491,0
14515,19531,25.68,1.9,6280,0
1232,3792,67.51,3.9,1597,0
6621,10389,36.27,2.0,9930,0
762,1388,45.08,2.6,14070,0
6459,19628,67.09,1.6,6973,0
252,1965,87.16,2.3,10557,1
6176,8769,29.57,2.0,8685,0
4589,11658,60.64,3.3,10210,0
4767,7489,36.34,4.2,2541,0
7928,18914,58.08,2.8,17097,0
285,1146,75.13,2.0,3268,0
4487,16632,73.02,2.4,10242,0
15210,19065,20.22,3.2,916,0
2021,3168,36.2,4.9,4455,0
2984,14343,79.19,4.3,18426,0
822,5260,84.36,3.1,17220,0
5760,6757,14.74,4.2,12815,0
8180,12437,34.23,3.8,4329,0
7781,12052,35.44,1.8,4842,0
8884,16355,45.68,1.8,12711,0
2337,5175,54.84,3.8,8202,0
1659,3266,49.18,2.7,16456,0
9303,14883,37.49,4.8,17040,0
991,2264,56.19,3.7,11286,0
5328,6067,12.18,2.8,10124,0
4918,17223,71.44,3.8,9514,0
10511,14950,29.69,3.9,13019,0
474,4365,89.13,1.5,17758,1
6612,8574,22.88,3.2,12031,0
3792,9778,61.21,2.3,15356,0
4939,9417,47.55,1.6,12008,0
4722,8735,45.94,2.1,11758,0
794,5704,86.07,1.9,4346,1
2289,3278,30.14,2.7,16427,0
7116,12874,44.72,4.4,223,0
8269,13118,36.96,1.9,12874,0
2386,13968,82.92,2.7,15639,1
4124,7907,47.84,3.2,17776,0
2343,3969,40.96,1.7,17386,0
5681,16030,64.55,3.5,11465,0
12121,15606,22.33,3.5,13289,0
7935,12329,35.64,2.9,5556,0
6407,13396,52.17,1.8,1602,0
9228,15472,40.35,2.3,4648,0
7356,8979,18.07,2.0,18122,0
2474,9462,73.85,3.4,339,0
2269,18811,87.94,2.3,3043,1
483,1018,52.55,3.8,17441,0
3615,5564,35.01,2.9,19911,0
5151,6062,15.03,2.9,16613,0
5547,7255,23.54,3.3,6219,0
8506,8960,5.06,2.4,12362,0
3745,3945,5.07,2.5,16608,0
12852,16116,20.25,4.3,10749,0
14112,15029,6.1,3.4,388,0
11930,15530,23.17,1.9,19937,0
15542,18981,18.12,1.5,18212,0
1068,1193,10.47,2.5,10310,0
6614,19468,66.02,2.8,11429,0
478,1691,71.68,4.0,14061,0
1455,6658,78.14,2.1,16440,0
2785,4767,41.57,2.4,7152,0
3133,5553,43.58,2.6,3412,0
9070,18115,49.93,3.0,9486,0
4949,19453,74.56,3.9,9091,0
1742,12472,86.03,3.8,1904,0
4983,18925,73.67,3.1,10561,0
2163,3532,38.74,3.8,5909,0
1591,7701,79.33,4.7,18038,0
870,1108,21.46,3.9,5743,0
7348,17288,57.49,1.7,19441,0
7199,9567,24.75,1.7,9709,0
5140,10485,50.97,2.5,4218,0
3054,3859,20.84,4.0,1869,0
2082,3472,40.01,3.2,17201,0
1212,2162,43.9,1.9,12316,0
446,1394,68.0,4.2,11720,0
12847,19941,35.57,1.6,7704,0
784,2284,65.65,3.5,7713,0
3186,17326,81.61,3.8,10068,0
389,1250,68.84,1.6,8787,0
1705,8958,80.96,1.6,5994,1
1310,1954,32.95,4.6,3062,0
9473,15578,39.18,4.9,1094,0
6761,18665,63.77,1.9,10057,0
1272,2276,44.09,2.0,8140,0
8691,10086,13.82,1.8,882,0
11783,12825,8.12,4.7,11135,0
6291,13858,54.6,1.8,161,0
3663,17702,79.3,3.5,9040,0
5346,5986,10.68,1.6,4878,0
210,1275,83.5,1.9,19886,1
486,2269,78.56,1.6,11675,0
6481,14032,53.81,4.9,529,0
8122,14480,43.91,4.3,7271,0
5713,6651,14.1,2.0,4848,0
1411,8986,84.3,1.6,13828,1
6894,12727,45.83,3.3,7662,0
10090,12500,19.27,3.4,6010,0
334,2669,87.45,4.7,8414,0
4830,9517,49.24,3.8,8151,0
427,1120,61.85,4.1,13910,0
1190,9494,87.46,4.2,4000,0
564,2650,78.7,3.6,10300,0
10172,12410,18.03,4.6,5965,0
10587,14985,29.34,1.9,5693,0
4678,16110,70.96,2.4,14868,0
7960,16321,51.22,4.6,7313,0
4081,15120,73.01,4.3,1868,0
8249,11500,28.27,2.4,14015,0
12422,18248,31.93,2.3,10742,0
2936,11492,74.45,2.6,8574,0
1163,4727,75.38,2.0,2305,0
4248,11999,64.59,5.0,9054,0
1185,3648,67.5,3.9,9452,0
1648,3184,48.24,2.8,9672,0
3358,18433,81.78,4.5,14267,0
4588,9893,53.62,5.0,12364,0
4278,13300,67.83,3.0,8531,0
5245,10102,48.08,4.6,4508,0
2488,9144,72.78,3.9,9786,0
15611,18361,14.97,1.6,9220,0
16998,18412,7.68,1.7,8678,0
452,1000,54.76,2.6,709,0
1695,6302,73.09,2.4,9966,0
1827,5360,65.91,3.5,4355,0
10757,13351,19.42,4.9,3253,0
11261,16354,31.14,3.0,17542,0
3378,7917,57.32,4.9,11024,0
10986,17254,36.32,3.1,12079,0
7877,15034,47.6,4.5,2319,0
6148,7344,16.27,4.7,1621,0
11014,19158,42.51,4.4,6334,0
5375,6805,21.0,3.5,8260,0
11262,18790,40.06,3.2,13457,0
8663,18217,52.44,1.8,15004,0
2274,9179,75.22,4.8,18643,0
10505,18966,44.61,3.1,17292,0
3834,7285,47.36,2.6,8385,0
17520,19183,8.67,2.2,8765,0
1522,1991,23.51,2.8,16433,0
3597,8754,58.91,3.5,1310,0
7278,7759,6.19,4.4,11775,0
1295,8221,84.24,2.6,9922,1
17177,19241,10.72,3.9,15460,0
1612,3897,58.63,2.7,15412,0
4650,12671,63.3,3.4,333,0
788,3688,78.61,2.2,16712,0
3171,15325,79.31,2.7,1756,0
4138,6692,38.16,2.2,13217,0
4205,15865,73.49,1.5,17267,0
12386,13248,6.5,2.3,14894,0
8736,10220,14.52,4.8,12019,0
8603,12306,30.08,4.8,18512,0
1560,6571,76.26,3.4,11813,0
1780,16111,88.95,4.9,7689,0
4799,6611,27.4,4.2,5917,0
3745,5333,29.76,4.3,9726,0
12786,19739,35.22,2.9,3679,0
3321,3593,7.54,2.0,17391,0
2847,13989,79.65,1.7,8893,0
7631,19021,59.88,2.6,5135,0
11784,14624,19.42,4.0,8005,0
5546,19859,72.07,2.6,18169,0
9279,10930,15.1,1.7,5260,0
7614,9682,21.36,2.3,18928,0
3362,9824,65.78,4.2,16311,0
17597,19217,8.43,3.6,9175,0
3922,10212,61.59,2.7,14341,0
3017,3857,21.76,4.7,4250,0
1753,14389,87.81,2.8,852,1
8006,12554,36.22,2.0,10500,0
5249,7620,31.12,4.8,17178,0
3564,13051,72.69,3.0,3469,0
2156,4698,54.1,2.0,18112,0
8505,10905,22.01,4.4,11066,0
1109,6017,81.56,4.1,11642,0
3605,11100,67.52,4.8,10296,0
8793,11411,22.94,3.6,4444,0
14054,15664,10.27,1.6,7571,0
2109,13959,84.88,2.1,15036,1
8572,12557,31.73,2.2,5262,0
4253,8203,48.15,4.7,10630,0
14105,19572,27.93,3.0,6265,0
11048,19832,44.29,4.0,9772,0
5022,5785,13.18,3.1,6835,0
3374,5934,43.14,2.1,14296,0
8086,18433,56.13,1.6,2303,0
1686,4384,61.54,1.6,17312,0
2340,4428,47.15,3.3,751,0
2562,6773,62.17,3.2,4161,0
8377,9463,11.47,1.9,2283,0
3969,5046,21.34,4.5,6233,0
2481,14392,82.76,4.6,5562,0
2976,3726,20.11,2.3,16310,0
3826,10087,62.07,1.9,4841,0
15537,18072,14.02,4.4,9332,0
4385,5811,24.54,2.9,10435,0
812,1499,45.8,3.8,6947,0
4466,16541,73.0,3.3,5166,0
12709,19540,34.96,2.1,4893,0
3413,9728,64.91,1.7,5345,0
1451,7492,80.62,4.1,10427,0
2270,9342,75.7,1.5,6493,0
4881,9542,48.85,2.7,7317,0
2357,5326,55.74,4.1,13107,0
2598,8640,69.92,4.2,11636,0
2374,18135,86.91,4.3,11624,0
6716,14320,53.1,3.9,3420,0
4183,5037,16.94,4.5,14793,0
5461,6073,10.07,1.9,5896,0
12035,14409,16.47,2.2,11465,0
6172,14376,57.06,4.7,10187,0
9624,13020,26.08,4.0,12080,0
2917,10474,72.15,3.0,7493,0
8726,9316,6.33,3.6,14971,0
9304,12822,27.44,1.9,8124,0
323,1847,82.47,4.7,18123,0
1926,15926,87.9,3.8,14108,0
1978,3838,48.44,2.8,6578,0
1886,6873,72.55,3.9,13432,0
11182,12106,7.63,3.9,9436,0
2759,19474,85.83,1.6,6960,1
3508,5758,39.08,2.1,3016,0
14270,15796,9.66,2.9,16585,0
4190,12198,65.65,1.8,9569,0
7596,15627,51.39,2.7,2620,0
3791,8006,52.64,3.4,104,0
4883,15524,68.54,3.5,4225,0
3005,19528,84.61,1.6,7914,1
7419,13124,43.46,5.0,9032,0
3594,9585,62.49,2.1,4016,0
3221,18955,83.01,4.4,19484,0
6767,12815,47.19,1.8,17870,0
3960,7506,47.24,2.6,7737,0
1138,4630,75.42,3.9,6984,0
8453,14028,39.74,2.6,16179,0
5740,10781,46.75,2.9,8564,0
4459,11426,60.97,4.8,8841,0
2683,5632,52.35,2.1,11425,0
6910,12576,45.05,2.0,13129,0
13094,13841,5.4,2.1,13305,0
11304,12774,11.5,3.2,748,0
7677,8821,12.96,2.1,12526,0
7960,11281,29.44,1.9,4082,0
5792,9552,39.36,2.1,3657,0
287,1369,79.01,1.8,4871,0
6366,7661,16.89,2.6,1315,0
4235,14972,71.71,3.3,1956,0
2569,4740,45.8,3.8,6877,0
1548,13104,88.18,3.6,6401,0
1618,5305,69.48,4.1,16675,0
4399,9503,53.71,4.3,6183,0
11218,12920,13.17,4.0,1880,0
13910,15297,9.06,3.0,7541,0
1769,1925,8.08,4.8,8438,0
2482,15100,83.56,2.6,19385,1
1989,15230,86.93,4.0,15455,0
1895,4214,55.02,2.5,10188,0
4411,18170,75.72,4.0,2510,0
5300,6577,19.4,3.7,18562,0
5232,9617,45.59,2.1,16212,0
4327,7426,41.72,1.9,16918,0
1509,6329,76.15,2.1,16823,0
10999,19212,42.74,2.7,11020,0
2377,16788,85.84,3.7,8014,0
11212,14210,21.09,4.2,9301,0
2659,4412,39.71,2.1,12139,0
8105,14317,43.38,3.7,5970,0
2261,7493,69.81,2.6,14512,0
1342,3517,61.82,3.2,655,0
4485,15190,70.47,2.2,15474,0
1022,4075,74.9,2.6,12981,0
999,2714,63.19,3.9,9727,0
4787,9399,49.06,4.7,13873,0
1006,4776,78.93,3.5,7918,0
294,1532,80.8,3.6,9584,0
3292,5022,34.44,2.1,8622,0
5227,7372,29.1,4.6,719,0
2605,13045,80.02,1.9,17634,1
2900,4708,38.38,4.4,12314,0
13111,15033,12.78,1.7,2823,0
1902,6602,71.18,2.7,9714,0
9544,16317,41.51,3.1,17831,0
1756,3090,43.15,2.6,10134,0
3643,6076,40.04,3.1,6261,0
11580,18482,37.34,4.5,12854,0
6521,10671,38.89,2.6,472,0
11773,18620,36.77,4.2,8653,0
8348,10655,21.65,3.3,19646,0
5445,16830,67.65,4.4,13481,0
2507,6176,59.4,3.5,7821,0
4754,10869,56.26,4.9,12112,0
10933,13750,20.48,2.4,10875,0
8330,12651,34.15,1.9,9066,0
7907,14862,46.8,2.3,3130,0
6575,7216,8.87,2.4,13848,0
1464,6936,78.88,3.6,34,0
3529,11014,67.96,2.3,10786,0
13026,17703,26.41,1.7,8320,0
12557,16922,25.79,3.1,5513,0
12725,14397,11.61,3.5,9263,0
986,1304,24.35,2.3,16705,0
2195,7757,71.7,2.7,7807,0
3073,17205,82.13,4.6,16421,0
2318,3797,38.94,3.9,415,0
6210,18023,65.54,3.2,17857,0
3625,6997,48.18,2.4,5827,0
7501,10432,28.09,4.3,15692,0
9657,15736,38.63,1.7,14264,0
2568,2787,7.83,3.7,14169,0
6929,19830,65.06,1.6,5665,0
2340,16418,85.74,1.9,16222,1
1172,11078,89.41,2.7,5097,1
2795,18011,84.48,3.4,4137,0
4675,14226,67.13,2.3,7408,0
2136,4190,49.01,2.3,6592,0
1445,9655,85.03,2.3,14241,1
6207,8076,23.14,4.3,4630,0
7032,12387,43.23,3.2,13798,0
1661,4834,65.63,3.6,6073,0
1048,1513,30.71,3.3,18954,0
6522,18143,64.05,3.9,9285,0
10158,16446,38.23,3.7,13292,0
1960,7215,72.82,3.0,16043,0
1786,14040,87.27,3.4,10013,0
12269,18154,32.42,2.1,1009,0
8053,16203,50.3,3.1,9014,0
8992,14034,35.93,4.3,6227,0
12986,15463,16.02,3.4,13776,0
5614,16224,65.4,4.3,17703,0
7283,18272,60.14,2.8,16144,0
939,2443,61.55,3.9,8664,0
4345,16683,73.95,4.0,296,0
2891,9427,69.33,2.9,15575,0
2211,8709,74.6,3.9,9152,0
1234,4212,70.7,4.5,1271,0
714,6747,89.42,1.6,18460,1
7081,13868,48.93,4.7,16538,0
2830,9772,71.04,3.8,3392,0
4545,13043,65.15,4.5,976,0
5670,8423,32.67,2.9,390,0
3029,16941,82.12,2.5,6500,1
1023,1155,11.37,4.0,932,0
6948,8665,19.81,4.5,4228,0
5531,11107,50.2,2.6,10925,0
14791,16223,8.82,1.8,16253,0
14099,17578,19.79,2.3,18840,0
3202,4483,28.57,3.8,17251,0
1742,2191,20.47,3.0,5462,0
938,8479,88.93,4.4,101,0
7274,7989,8.94,2.7,2118,0
1909,15802,87.92,3.2,7665,0
7041,18180,61.27,3.7,16765,0
8632,18544,53.45,3.6,1698,0
4221,11039,61.76,4.9,2489,0
3978,11246,64.62,5.0,6000,0
1661,2468,32.67,3.2,14228,0
578,1428,59.46,2.5,10537,0
1787,5150,65.29,3.2,17149,0
7386,12490,40.86,1.8,3153,0
534,1215,56.01,1.7,10605,0
3106,9991,68.91,2.7,425,0
1918,2836,32.35,3.0,8099,0
10914,16548,34.04,3.0,18546,0
2094,5008,58.19,3.5,7562,0
3162,6175,48.78,4.2,2446,0
5388,17425,69.08,3.9,16461,0
10968,11698,6.23,3.0,11332,0
11289,13314,15.21,4.8,15323,0
4030,12916,68.79,1.8,4354,0
2449,3727,34.29,1.6,18096,0
5487,19546,71.93,4.7,14410,0
833,2353,64.56,1.9,3471,0
4272,14307,70.14,4.8,19899,0
10979,16163,32.07,3.2,17504,0
2992,11856,74.76,3.3,1661,0
6943,15521,55.27,3.3,19637,0
6305,7522,16.18,4.6,10643,0
5583,17778,68.59,3.9,19407,0
6132,15645,60.8,4.5,16512,0
306,1011,69.69,4.8,5594,0
12538,14243,11.97,2.8,10814,0
8309,9698,14.31,2.1,15886,0
4126,6464,36.16,4.6,13052,0
7057,17927,60.63,3.0,10740,0
6047,11205,46.03,4.7,17310,0
4694,8062,41.76,3.6,18805,0
1349,5039,73.22,1.9,6252,0
2530,9669,73.83,3.5,14412,0
4666,15730,70.33,3.2,5249,0
819,1172,30.05,4.7,3726,0
5965,12640,52.81,4.8,18410,0
2957,13368,77.88,3.0,4937,0
13864,15376,9.83,4.3,738,0
873,6199,85.92,3.9,9806,0
3588,13106,72.62,1.7,14524,0
1233,2681,54.0,4.5,11530,0
8705,13270,34.4,4.5,15780,0
7167,12124,40.88,2.0,9827,0
6711,11919,43.69,2.9,10917,0
2786,3334,16.43,2.1,6686,0
11629,19296,39.73,4.9,1437,0
8129,14775,44.98,4.7,5122,0
764,2749,72.2,4.6,2716,0
1856,5207,64.34,2.2,8803,0
6839,10920,37.36,3.7,513,0
3145,3651,13.84,4.8,1580,0
6009,13724,56.21,2.9,14935,0
6078,14677,58.58,4.9,9066,0
6236,7384,15.54,2.8,8991,0
1278,7478,82.91,2.2,10320,1
2369,5626,57.88,2.5,18610,0
4589,5790,20.73,3.3,1931,0
5872,7899,25.66,3.3,6484,0
4060,12664,67.94,2.4,3927,0
1681,3515,52.17,3.9,9233,0
3725,4843,23.08,2.1,8878,0
4117,14062,70.72,2.2,2881,0
5885,14783,60.19,4.8,6981,0
615,1401,56.06,4.6,12594,0
5008,12732,60.66,4.1,15008,0
1269,1898,33.12,2.6,7937,0
14106,15532,9.18,3.5,16688,0
8521,16555,48.53,3.7,1227,0
1014,1324,23.4,4.2,5282,0
1433,1637,12.46,1.9,12214,0
2146,6906,68.92,1.7,17023,0
3450,12291,71.93,3.0,3904,0
1383,1891,26.82,2.0,15986,0
1218,6026,79.77,3.0,5017,0
7268,8590,15.38,2.5,1931,0
2044,3540,42.25,2.9,19154,0
4865,18530,73.74,4.5,2783,0
14007,15363,8.82,3.0,4429,0
5041,16172,68.83,4.9,19825,0
13216,19102,30.81,3.7,2273,0
10519,15165,30.63,3.9,9684,0
8345,14270,41.52,4.3,5340,0
5542,14406,61.53,1.8,10285,0
1313,2395,45.16,4.0,15097,0
12022,15292,21.38,3.3,10202,0
7953,9244,13.96,3.3,12598,0
9705,19180,49.4,2.7,1163,0
8047,10192,21.04,4.3,7748,0
1079,10176,89.39,2.6,7001,1
2117,11116,80.95,3.6,293,0
1862,17106,89.11,4.3,19893,0
2541,19339,86.86,1.6,16785,1
16827,18088,6.97,4.6,5711,0
1379,4188,67.06,3.8,3180,0
1157,7943,85.43,3.2,13071,0
1209,1471,17.76,3.1,605,0
3316,3986,16.8,3.2,14363,0
16356,17416,6.09,1.8,3222,0
15629,18490,15.47,3.1,1251,0
8853,14843,40.35,1.8,18098,0
13110,16246,19.3,3.6,10591,0
6768,12633,46.42,3.3,5037,0
12866,14591,11.82,4.5,13153,0
3747,17162,78.16,4.9,9843,0
3474,4833,28.12,3.5,16096,0
7030,12587,44.15,3.9,1035,0
6226,11090,43.86,4.2,17328,0
5130,12593,59.26,3.1,1479,0
15059,19524,22.87,2.5,9333,0
1182,10404,88.63,2.6,6919,1
3263,3606,9.49,3.1,5837,0
4274,18394,76.76,1.6,6118,0
9934,17592,43.53,2.8,5133,0
9525,10778,11.62,3.2,10735,0
3282,9045,63.71,2.5,12560,0
1219,1437,15.12,4.6,9857,0
14393,17420,17.37,3.5,6376,0
7262,16378,55.66,2.9,5470,0
5370,6781,20.8,2.7,18065,0
2375,6431,63.06,1.9,10467,0
8662,13047,33.6,3.7,7253,0
4277,17259,75.22,2.6,2324,0
1073,6802,84.22,3.1,14191,0
4682,14009,66.57,1.7,4888,0
14813,17297,14.36,1.9,7968,0
10130,12853,21.18,1.7,12650,0
2214,4261,48.03,1.9,16084,0
9035,10621,14.93,4.7,8825,0
1691,4091,58.66,2.8,16186,0
1114,5022,77.81,2.5,17410,0
7664,11792,35.01,3.5,12213,0
2775,4121,32.65,1.9,15916,0
14254,17184,17.05,2.9,1491,0
6537,17345,62.31,4.0,6404,0
3967,6601,39.9,2.7,18706,0
5442,9281,41.36,2.2,2709,0
11819,17444,32.25,4.6,16208,0
